page,status,score,dimension,dimension_score,findings,word_count,h1_count,h2_count,faq_count,internal_links,cta_links,jsonld_types
cardapio.html,PASS,96,AEO,92,FAQ visual sem FAQPage JSON-LD.,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,SXO,100,,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,Marketing,100,,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,R2D2,100,,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,Schema,80,Múltiplos aggregateRating: 2.,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
cardapio.html,PASS,96,Performance,100,,1271,1,12,35,43,27,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
como-chegar.html,PASS,98,Design,90,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real.,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,UX,97,Sem skip-nav detectado.,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,Copydesk,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,SEO,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,GEO,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,AEO,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,AIO,95,Sem VideoObject em página de experiência/produto.,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,SXO,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,Marketing,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,R2D2,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,Schema,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
como-chegar.html,PASS,98,Performance,100,,934,1,6,22,10,7,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
contato.html,PASS,96,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,UX,97,Sem skip-nav detectado.,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,Copydesk,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,SEO,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,GEO,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,AEO,92,FAQ visual sem FAQPage JSON-LD.,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,AIO,95,Sem VideoObject em página de experiência/produto.,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,SXO,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,Marketing,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,R2D2,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,Schema,80,Múltiplos aggregateRating: 2.,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
contato.html,PASS,96,Performance,100,,570,1,3,14,11,5,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocalBusiness | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,UX,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,Copydesk,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,SEO,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,GEO,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,AEO,84,FAQ visual sem FAQPage JSON-LD. | Faltam respostas diretas transacionais.,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,SXO,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,Marketing,90,Baixa presença de termos de conversão.,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,R2D2,93,R2D2 fraco em Decisão.,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,Schema,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco-morro-da-urca.html,PASS,95,Performance,100,,728,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/almoco.html,PASS,94,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,UX,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,Copydesk,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,SEO,84,Sem meta description.,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,GEO,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,AEO,92,Faltam respostas diretas transacionais.,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,SXO,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,Marketing,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,R2D2,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,Schema,80,Múltiplos aggregateRating: 2.,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/almoco.html,PASS,94,Performance,100,,1502,1,10,18,31,20,AggregateRating | Answer | BreadcrumbList | FAQPage | GeoCoordinates | ListItem | LocationFeatureSpecification | Menu | MenuItem | MenuSection | Offer | OpeningHoursSpecification | PostalAddress | Question | ReserveAction | Restaurant | SpeakableSpecification | WebPage | WebSite
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,UX,97,Sem skip-nav detectado.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,Copydesk,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,SEO,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,GEO,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,AEO,92,Faltam respostas diretas transacionais.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,SXO,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,Marketing,82,Baixa presença de termos de conversão. | Faltam provas/diferenciais comerciais.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,R2D2,93,R2D2 fraco em Decisão.,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,Schema,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/breakfast-with-a-view-rio-de-janeiro.html,PASS,95,Performance,100,,729,1,5,14,19,6,Answer | FAQPage | GeoCoordinates | OpeningHoursSpecification | PostalAddress | Question | Restaurant | WebPage
en/cafe-da-manha-pao-de-acucar.html,PASS,95,Design,84,Risco de texto creme em fundo claro. | Opacity baixa detectada; validar texto real. | Sem CSS global de estabilização/contraste.,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,UX,100,,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,Copydesk,100,,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,SEO,100,,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,GEO,100,,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,AEO,84,FAQ visual sem FAQPage JSON-LD. | Faltam respostas diretas transacionais.,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
en/cafe-da-manha-pao-de-acucar.html,PASS,95,AIO,90,Sem cobertura literal das keywords prioritárias AIO.,731,1,7,14,13,7,AggregateRating | BreadcrumbList | GeoCoordinates | ListItem | LocationFeatureSpecification | OpeningHoursSpecification | PostalAddress | ReserveAction | Restaurant | WebPage | WebSite
